id,questions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,abstract
9611208,What are the hot topics in spin physics?;What is the role of polarization in hadronic physics?;What are the puzzles found by experimentalists in their studies of polarized partons?;What is the significance of the Bjorken sum rule in spin physics?;What are the different interpretations of the EMC spin effect?;How does polarization impact the electroweak interactions?;What is the role of Padé approximants in predicting the behavior of polarized partons?;What are the implications of strange quarks in the nucleon wave function?;What is the fate of the axial U(1) factor in the chiral soliton model?;How are polarization experiments relevant to astrophysics and cosmology?,-0.21031815,-0.03501007,0.03794849,-0.05615124,-0.09874058,-0.20160355,-0.030682256,-0.28376856,0.048791904,0.14761418,-0.2453506,-0.22086656,-0.103030145,-0.33516896,-0.2498977,0.015316486,-0.21338391,0.28479016,-0.014129624,-0.08753781,-0.13846362,0.08916232,0.15714148,0.15727118,0.08300726,-0.07894161,-0.15470597,0.16305542,0.09526754,0.067077786,0.022270888,-0.11919473,0.055883624,0.19572236,0.008996442,0.4160467,0.3566398,-0.4603299,-0.09818647,0.2110483,-0.25683805,-0.026866078,-0.25755644,-0.37456438,-0.18114322,-0.26318526,0.2863469,-0.07254602,0.005801946,-0.28079224,0.2688191,0.055912077,0.036001407,-0.1338489,0.005022809,-0.23086253,0.109247684,-0.3072498,-0.36239845,-0.29392377,0.2812764,0.22910944,-0.19894066,0.334379,0.33611056,-0.37184277,0.18494451,-0.24765757,-0.561726,0.20948161,-0.13460232,0.224273,0.08062056,-0.31038368,0.040908873,0.16291799,0.29641554,0.05790934,0.19670336,-0.3060763,-0.16196008,0.19606352,0.09796515,-0.04639128,0.1265973,0.08692938,0.11010517,-0.19659092,-0.1090511,-0.07953532,0.32941693,0.26019433,-0.05215606,-0.00043600053,-0.17237745,-0.06959456,-0.14191921,-0.19765979,-0.11748928,0.16752708,0.24832743,0.10943321,-0.2110537,-0.337887,0.34454402,-0.018045455,0.39458898,-0.120211124,-0.36703375,-0.030202694,0.0032704882,0.18717693,0.24665424,0.33687627,0.16426858,0.19028643,0.013726205,0.081245184,0.37687665,-0.06180729,-0.040533394,-0.19003725,0.3626816,0.18372679,-0.40476388,0.23873241,0.039226264,0.17600852,"Correlation functions of gauged WZNW models are shown to satisfy a
differential equation, which is a gauge generalization of the
Knizhnik-Zamolodchikov equation."
108153,What is the significance of the work in the context of braneworld models?,0.513953,-0.20328435,0.021235794,-0.34220004,0.26948494,0.27711117,0.062173545,0.039940044,-0.09983875,0.34566715,0.05910875,0.09342331,-0.28494757,0.17580278,0.0024168268,-0.18761297,0.059810545,0.021929055,0.10467917,-0.05656462,-0.13896765,-0.16952524,0.2522499,-0.08664899,-0.26172033,0.060074277,0.03772858,-0.22742738,-0.11701759,0.16032387,0.22943342,-0.14690298,-0.018668292,0.123663664,-0.11287792,-0.3181308,-0.17011967,-0.18043771,-0.114379734,-0.22877097,0.11806644,0.04538089,-0.42357183,0.06349984,0.19141999,0.075458705,-0.14282246,-0.13634247,0.11818841,-0.12736389,0.03006646,0.09724665,0.069435224,0.23728691,0.0051249154,0.2611479,0.39676997,0.013346106,0.050085254,0.33144665,0.25443387,-0.09043203,0.17071933,-0.2656843,0.0016696602,-0.009228319,0.048472043,0.09157977,0.5614201,0.17584807,-0.056355722,-0.023116335,0.0067143077,0.13558576,0.25502822,0.12066452,-0.09177013,-0.28147483,-0.043277603,0.19973035,-0.049447924,-0.09766461,0.09040369,-0.035459712,0.15255742,0.34184724,-0.07389799,0.029462785,-0.17467338,0.008907765,0.55138016,-0.22180906,0.29669994,-0.0355933,0.00013281405,-0.050026104,-0.16480535,0.16582143,-0.21343061,-0.25978595,0.0064001316,0.20741317,0.05336619,-0.2313071,0.10304215,0.22241676,-0.0073316516,-0.21087405,0.053474754,0.24961801,0.17896223,0.37582403,0.057449948,-0.12830673,0.045846112,0.20989981,-0.15071656,-0.20942004,0.16318911,0.19110577,-0.031608105,-0.23558256,0.48528516,-0.1340087,-0.46384558,-0.006208971,0.030130148,0.27809745,"We consider multiplet shortening for BPS solitons in N=1 two-dimensional
models. Examples of the single-state multiplets were established previously in
N=1 Landau-Ginzburg models. The shortening comes at a price of loosing the
fermion parity $(-1)^F$ due to boundary effects. This implies the disappearance
of the boson-fermion classification resulting in abnormal statistics. To count
such short multiplets we introduce a new index. We consider the phenomenon of
shortening in a broad class of hybrid models which extend the Landau-Ginzburg
models to include a nonflat metric on the target space. Our index turns out to
be related to the index of the Dirac operator on the soliton moduli space. The
latter vanishes in most cases implying the absence of shortening. We also
generalize the anomaly in the central charge to take into account the target
space metric."
6157,"What are the key evidences for neutrino oscillations?;How does the neutrino oscillation probability change with energy?;Can you explain the concept of two-neutrino oscillations?;What is the role of the MNS mixing matrix in neutrino oscillations?;How does the presence of matter affect the oscillation probabilities?;What is the significance of the parameter space in neutrino oscillation studies?;How are the survival probabilities of solar electron-type neutrinos related to the three-neutrino mixing?;What is the potential impact of the discovery of a fourth, sterile, neutrino on the standard neutrino oscillation picture?;How does the ""level crossing"" phenomenon occur in the context of neutrino oscillations?",-0.19748741,0.02113138,-0.12329339,0.19157916,0.079137735,0.020947061,0.19910851,-0.019263487,-0.17848128,-0.00026927516,-0.088239394,-0.06503237,0.031413812,0.17439017,-0.09213897,0.39602697,0.18523754,0.20061974,0.053256165,-0.09855708,-0.18706544,-0.15825666,-0.22106092,0.029350378,0.2937907,-0.13924424,0.34299806,0.28553212,0.0013064519,-0.09916068,-0.22649378,0.051166162,-0.17484051,-0.009745739,-0.06994478,-0.09684603,-0.16884528,0.023939826,-0.07175948,0.15097332,-0.021483602,0.024165682,0.11397451,0.09074667,0.24277778,-0.16818435,-0.1024548,0.026635148,0.03468184,0.25971314,0.061876252,0.37456876,-0.15655474,-0.11501239,0.048921328,-0.057144884,-0.0323307,0.31544077,-0.25482056,-0.09741382,-0.31909594,0.020743608,-0.06262515,0.10033824,-0.06293449,0.041704096,-0.028767377,-0.012702554,0.032638524,0.14893378,0.35152617,0.03405839,-0.1430623,0.102981314,0.068947084,0.045817968,-0.14287275,0.15848088,-0.0053729843,0.09497774,-0.24276529,0.03847979,-0.037824508,0.06755388,-0.2457712,-0.07284462,0.04848417,0.086048596,0.23281619,0.0405689,-0.12219486,-0.10146575,-0.10751267,0.38451028,0.18442081,0.12652004,0.2170372,0.095565856,0.0056334883,0.0036481544,0.010960331,-0.35451627,-0.023169413,0.1630844,0.052509233,0.009004455,-0.048473567,0.1727657,-0.1748348,0.059970126,0.03082996,-0.10783272,0.033649318,0.011748576,0.20957595,-0.0930031,0.19293824,0.15717925,-0.18461448,-0.026988804,0.1091373,-0.16607016,-0.03993076,0.030541282,0.15509012,0.18938963,0.22652768,-0.0055216923,"We study the mechanism of topological superconductivity in a hierarchical
chain of chiral non-linear sigma-models (models of current algebra) in one,
two, and three spatial dimensions. The models have roots in the 1D
Peierls-Frohlich model and illustrate how the 1D Frohlich's ideal conductivity
extends to a genuine superconductivity in dimensions higher than one. The
mechanism is based on the fact that a point-like topological soliton carries an
electric charge. We discuss a flux quantization mechanism and show that it is
essentially a generalization of the persistent current phenomenon, known in
quantum wires. We also discuss why the superconducting state is stable in the
presence of a weak disorder."
9411229,How does this proposal address the problem of scheme-dependence in the BLM prescription?;What is the impact of eliminating the pole mass on the convergence of the perturbative series?;How is the proposed method delicate in its implementation?,0.3162877,0.042424418,0.26882163,0.14796653,-0.4558637,-0.3003243,0.31051183,0.10641144,-0.3048305,0.14946082,-0.27563563,-0.17097671,0.17601097,-0.35864526,0.083750054,-0.31668025,-0.37326336,0.19633794,0.18911679,0.09550676,-0.10671891,0.07869907,0.20975071,0.15543938,-0.042076573,0.48153013,0.44479308,-0.23939764,0.34215266,0.17480282,0.048015557,0.014401109,-0.355155,0.119678006,-0.44545275,0.08166611,0.2911479,0.08105782,0.34984365,-0.3287115,0.08831856,0.083492935,-0.36754128,-0.3151894,0.040523037,0.23604414,0.082225315,0.29951867,0.13250214,0.17130141,0.030827269,0.24909717,0.11376114,0.0066897273,-0.20190191,0.12631452,0.09391682,-0.030306973,-0.08441255,0.31412682,0.17262231,0.2509524,-0.21582812,-0.11679006,0.20234887,-0.17840694,-0.2066313,0.08574146,-0.12701799,-0.17445593,-0.53517103,0.045606133,-0.32186478,-0.1531708,0.21492063,-0.10547379,0.04989359,0.11296586,0.4497912,0.019892097,-0.11767748,0.15705803,0.3664665,-0.21196303,0.13574237,-0.40424702,-0.22363958,0.21969521,0.13550955,-0.22630617,-0.015569314,-0.35020873,-0.4896233,0.19837315,-0.052169457,-0.3386045,-0.34967518,0.061528474,-0.09756013,-0.14010662,0.06818831,0.0040593147,-0.089004606,-0.22974698,-0.022677273,-0.014835715,-0.18265875,-0.34789068,-0.17205483,-0.17525469,0.08673713,-0.17307128,-0.17822859,-0.13633843,-0.039046794,0.40866378,-0.39596388,0.13301384,0.33228284,0.12558722,-0.05655259,0.039225727,0.04241611,0.14794058,-0.23364732,0.22569835,-0.28740942,-0.17065287,"A family of theories which interpolate between vector and chiral Schwinger
models is studied on the two--sphere $S^{2}$. The conflict between the loss of
gauge invariance and global geometrical properties is solved by introducing a
fixed background connection. In this way the generalized Dirac--Weyl operator
can be globally defined on $S^{2}$. The generating functional of the Green
functions is obtained by taking carefully into account the contribution of
gauge fields with non--trivial topological charge and of the related
zero--modes of the Dirac determinant. In the decompactification limit, the
Green functions of the flat case are recovered; in particular the fermionic
condensate in the vacuum vanishes, at variance with its behaviour in the vector
Schwinger model."
9411224,What are the predictions of composite model scenarios?;What is the significance of the compositeness scale in this context?;What is the significance of the nuclear matrix element in 0νββdecay calculations?;What are the current experimental mass limits on the heavy Majorana neutrinos from pair production?,-0.09922916,0.40091097,0.14905554,-0.020054787,0.11790436,-0.089615285,-0.117479034,0.15875576,0.1303311,0.1337844,-0.18733981,0.06658545,-0.30072817,0.42453277,0.24064669,-0.0500073,0.058522765,-0.4351182,0.31237438,0.3296989,0.078914344,0.13321158,0.48523486,0.10684176,-0.43162274,0.2566307,-0.3521689,-0.094735235,0.055423778,-0.1114503,0.04688742,0.29038408,0.10554914,0.15564457,0.14277259,-0.07350537,-0.14838333,0.10799381,0.021208487,-0.34674582,-0.23355028,-0.02488622,0.026927978,0.12237711,-0.1304514,0.06734924,-0.34578633,-0.075516656,-0.24110505,-0.06677407,0.06610906,-0.15943497,-0.303888,0.37277198,0.02074325,0.11953519,0.27420133,0.48025036,-0.08605987,-0.32035527,-0.15698251,0.5977465,0.055419326,0.32062894,-0.32771972,0.52101004,0.49642706,0.15476957,0.146193,0.43003237,0.03779021,-0.20652424,0.09137653,-0.0477767,0.16131245,-0.03912826,-0.35647762,0.0707587,-0.31600738,0.25935817,-0.07269281,0.32760903,0.068982184,0.29370606,-0.100409076,0.13646236,-0.45730782,0.12707433,0.2695961,0.2625438,-0.08815411,0.069846615,0.42859697,0.08662869,-0.35488385,-0.107630216,0.12953886,0.13722593,-0.1790361,0.072479025,-0.13976581,-0.049499214,-0.015029423,-0.16903037,-0.00015408173,0.009177148,-0.20683879,-0.1865908,0.28375435,0.18236038,-0.008936964,0.14476937,-0.003990911,-0.036349982,0.033580855,0.18744242,0.047999084,-0.27137518,-0.018906057,-0.20700389,-0.1121657,0.13809526,0.49797145,-0.04635428,0.15462333,-0.027719319,-0.03936851,-0.29945335,"The Maxwell-Chern-Simons theory is canonically quantized in the Coulomb gauge
by using the Dirac bracket quantization procedure. The determination of the
Coulomb gauge polarization vector turns out to be intrincate. A set of quantum
Poincar\'e densities obeying the Dirac-Schwinger algebra, and, therefore, free
of anomalies, is constructed. The peculiar analytical structure of the
polarization vector is shown to be at the root for the existence of spin of the
massive gauge quanta.The Coulomb gauge Feynman rules are used to compute the
M\""oller scattering amplitude in the lowest order of perturbation theory. The
result coincides with that obtained by using covariant Feynman rules. This
proof of equivalence is, afterwards, extended to all orders of perturbation
theory. The so called infrared safe photon propagator emerges as an effective
propagator which allows for replacing all the terms in the interaction
Hamiltonian of the Coulomb gauge by the standard field-current minimal
interaction Hamiltonian."
204143,What are the new developments in solar-neutrino experiments?;Can you explain the theory of the induced ββprocess concerning ground state to ground state nuclear transition?;What is the significance of the induced ββtransition in the context of the MOON detector?;How is the energy distribution of solar neutrinos predicted in the Standard Solar Model?,0.42654938,0.2961496,0.11390154,0.06895457,0.3356953,-0.22809955,0.17747825,-0.34206364,0.29523116,0.09686849,-0.043121688,0.29647833,0.055302344,0.18972003,-0.03864462,0.008466572,0.34461507,-0.28079295,0.09727751,-0.045142233,0.022068188,-0.3878211,0.21405433,-0.16438362,-0.50055414,-0.21860267,-0.16902414,-0.39036673,-0.1498887,-0.0220512,0.16877475,0.06966575,-0.021069491,0.17479613,0.086517274,0.02560065,0.07968189,-0.014344454,0.123897865,-0.18207401,-0.004160151,-0.2345055,0.26470068,-0.116474375,0.12529351,-0.028442904,0.0133029,0.09162411,-0.2514893,0.029918715,-0.098964095,-0.36276403,-0.0016286564,0.26962706,0.026515312,-0.048139,-0.075148106,0.07860009,0.04526052,-0.05103253,-0.0021483041,0.038097978,0.120853454,0.14750934,-0.14608407,0.061117116,-0.31628466,-0.03702773,0.21398404,-0.09131466,0.008147236,0.22972165,0.13628222,0.05995789,-0.14499104,-0.038603008,0.056640327,0.2594292,-0.033381514,-0.17910846,0.19557476,-0.4907078,-0.16060033,0.099625364,0.09978226,-0.04839535,0.002934508,0.2329552,0.05294017,0.06447783,-0.04257247,0.040681764,0.5114664,-0.059641723,-0.049153462,0.33794403,0.08758697,0.1601141,0.3667502,-0.04361307,-0.03744521,0.09931944,-0.17272517,0.009289347,0.12533006,0.074299306,-0.09265789,0.21473068,0.27544516,0.3022114,-0.028781999,0.1349985,0.04575534,-0.009051215,-0.15387447,0.19624776,-0.1257563,-0.30371714,0.012849271,-0.21011099,-0.26386425,0.3291422,0.38685703,0.14747114,0.09425308,-0.25566983,-0.29388762,-0.11733797,"We propose a field theory for describing the tachyon on a brane-antibrane
system near the minimum of the potential. This field theory realizes two known
properties of the tachyon effective action: 1) absence of plane-wave solutions
around the minimum, and 2) exponential fall off of the pressure at late time as
the tachyon field evolves from any spatially homogeneous initial configuration
towards the minimum of the potential. Classical solutions in this field theory
include non-relativistic matter with arbitrary spatial distribution of energy."
204151,What contributions are made by pseudoscalar pole terms to the hadronic light-by-light corrections?;What is the purpose of calculating the hadronic corrections to the muonium hyperfine splitting?;What are the main tasks where the hadronic vacuum polarization (HVP) effects can be tested experimentally?,0.20711476,-0.6865893,-0.15956119,-0.14957052,-0.4410048,0.34312388,0.24865031,0.23466434,-0.21665685,0.28615463,-0.45758778,0.06280914,0.20101342,0.14524285,-0.34887895,-0.30051774,-0.09245752,0.072762825,-0.02113171,0.39824608,-0.23611712,-0.054728135,-0.36865968,0.29711932,0.2301557,-0.06827812,0.45027894,-0.15217337,-0.018205836,0.24997124,0.16322356,-0.4732458,-1.0953537,0.35463566,0.30401993,-0.498308,-0.2777727,0.28564474,0.22394413,0.104394644,0.31153125,0.18618272,0.34545666,0.03677985,-0.44543317,0.14896637,-0.40553725,0.13835765,-0.055140078,-0.1397594,-0.16839579,0.34686112,-0.07793947,-0.008656383,-0.039088175,-0.6703001,-0.16996738,0.32861018,-0.052100122,0.3817246,0.026036626,0.60399616,0.912451,-0.20581484,-0.017367825,0.024571285,0.21522985,0.097286105,0.1875582,0.2393026,0.09076562,-0.025876775,-0.26376933,0.25674286,0.24086535,0.22155997,-0.26278535,-0.18714336,-0.10465566,0.101166494,0.60854113,0.1516634,0.350823,0.70278454,-0.49413708,-0.44123057,0.6838647,0.47363922,0.07560014,-0.43881097,-0.09993373,-0.23044671,-0.5368591,0.18876451,-0.27821973,-0.20601961,0.11764352,0.37096918,0.19215126,-0.07342167,0.016052939,0.17870419,-0.0992168,0.50227535,-0.20539626,-0.037759066,-0.58404505,0.13545884,-0.37323713,-0.59869844,0.2985596,0.4895086,-0.35860562,0.44026166,0.6277018,0.27627492,-0.4437233,-0.023201197,-0.31335872,-0.20391762,-0.017107472,0.0133508,0.27121198,-0.104419276,0.099695906,-0.3862034,-0.08262116,-0.03979683,"The Berezinsky-Kosterlitz-Thouless (BKT) RG flow in the ensemble of monopoles
existing in the finite-temperature (2+1)D Georgi-Glashow model is explored in
the regime when the Higgs field is not infinitely heavy, but its mass is rather
of the same order of magnitude as the mass of the W-boson. The corrections to
the standard RG flow are derived to the leading order in the inverse mass of
the Higgs boson. According to the obtained RG equations, the scaling of the
free-energy density in the critical region and the value of the critical
temperature of the phase transition are found to be unaffected by the
finiteness of the Higgs-boson mass. The evolution of the Higgs mass itself is
also investigated and shown to be rather weak, that enables one to treat this
parameter as a constant. The same analysis is further performed in the
SU(N)-case at N>2, where the RG invariance is demonstrated to hold only
approximately, in a certain sense. Modulo this approximation, the critical
behaviour of the SU(N)-model turns out to be identical to that of the
SU(2)-one."
204255,What is the significance of the CKM matrix in the Standard Model?;How does the NCGSM influence the rephasing invariants of CPviolation?;What are the three angles associated with the unitarity triangles in B-meson decays?;How does noncommutative geometry affect the weak phases in B-meson decays?;What is the relationship between noncommutative geometry and CP-violating asymmetries in B-meson decays?;How are the unitarity triangles in the noncommutative SM different from those in the standard model?;What is the significance of B-meson factories in probing noncommutative geometry?;How does the Seiberg-Witten map factor into the noncommutative SM?;What is the effect of noncommutative geometry on the holography of a non-commutative quantum system of gravity and lower dimensionality theory?,0.0042717457,-0.017000493,-0.023957988,0.096566066,0.03817399,-0.112954676,-0.01787012,-0.10005665,-0.036068268,0.021323968,-0.1748749,0.12361743,-0.030911172,-0.12579049,-0.009536591,0.09561345,0.07317696,0.11518462,-0.025527507,-0.12914267,0.023747712,-0.1094276,-0.25800365,0.13790753,0.04611491,0.13096365,-0.21739079,-0.032184757,0.1700946,0.0022352254,-0.13548099,0.11205162,-0.13085184,-0.03275892,0.1969825,0.12968655,0.12767792,0.11241455,-0.062935926,0.15725657,-0.07529382,0.17164396,-0.07825622,0.015985135,0.014738865,-0.04855052,0.148835,0.01676102,0.29374823,-0.20495707,-0.2508522,0.17534886,0.12607676,0.06838199,-0.016271744,0.08193657,-0.15615445,-0.040082626,-0.01908768,-0.08618735,-0.013499774,-0.0014143288,0.21831295,-0.18773475,0.17806277,0.0028498843,0.02605544,-0.024975494,-0.010709185,-0.081026345,0.017536845,0.0016623214,-0.062395513,-0.045357015,-0.034349434,-0.048920255,0.047740266,-0.114058845,-0.06254178,-0.033339076,-0.09313956,0.2284914,-0.0122553,0.18210292,0.09535688,-0.051608033,-0.020242207,-0.02683509,-0.0753678,-0.05476016,-0.24694587,-0.13662907,-0.09418836,-0.04440902,-0.09037957,0.16158961,-0.021757184,-0.044486843,0.021787904,0.13033691,-0.1957823,-0.038519073,0.0024662614,-0.08601683,-0.03321085,0.042726524,-0.016706638,0.23074444,-0.031469673,0.2067858,0.03419224,0.12352058,-0.08437636,-0.0007320207,0.0016388278,-0.1437015,-0.051803634,0.08978011,-0.21079,-0.0137428455,0.1374816,0.019539576,-0.11134547,-0.007905185,0.04704329,0.12370528,0.07003142,-0.051871598,"Internal microscopic symmetry of a many body system leads to global
constraints. We obtain explicit forms of the global macroscopic condition
assuring that at the microscopic level the evolution respects the overall
symmetry."
210183,"What are the decays B→(Xs,K∗,ρ)γ and B→ργ discussed for, and why are they significant?;What is the impact of the B→Xsγ measurement on the CKM phenomenology?;What is the role of the effective Hamiltonian in analyzing the B→(Xs,K∗,ρ)γ transition?;What are the observables of interest in the B→ργ decays?;What is the current experimental upper limit on the ratio R(ργ/K∗γ)?;What is the function of the form factor in the decaysB→(Xs,K∗,ρ)γ and B→ργ?;What is the impact of the radiative and semileptonic rare B-decays in the Standard Model on the CKM phenomenology?",-0.10425888,-0.11244107,0.14894009,-0.051357746,-0.0022442602,-0.11957537,-0.05546791,-0.027707785,0.03005337,0.10713512,0.059784524,0.13547759,0.31983018,0.17511718,0.084839985,0.035912678,-0.034959756,-0.13776958,-0.06934403,-0.5161737,-0.07108689,-0.04479959,0.14722477,-0.19614004,-0.12523243,0.11304921,0.045337256,-0.118024305,0.07145464,0.09897484,0.18752213,0.05207361,0.006215658,0.13626422,-0.069066346,0.032815315,0.016426787,-0.4276048,0.1931987,-0.1512306,-0.11354496,-0.22907421,-0.052463055,-0.02886564,-0.07153486,-0.096480444,-0.040968414,0.02980462,-0.27923957,-0.21042809,-0.05083832,-0.3148625,-0.30484077,0.6344289,-0.145148,-0.112363175,0.16091214,-0.023042731,-0.14669576,-0.14696696,0.12827848,-0.06565923,0.21788879,-0.04264585,-0.25845516,0.0472084,0.044914983,0.17309262,0.15639424,0.2756022,0.012978621,-0.1548545,-0.070842154,0.14974323,0.017798021,0.1504645,0.012516933,-0.026529014,-0.032443978,-0.05729393,0.15196106,-0.23634577,0.30839726,-0.07116299,0.009641841,0.10452853,0.08374843,-0.092238516,-0.15355445,0.13351071,0.03168662,0.18151486,0.096301794,-0.06030015,-0.092874736,-0.042901784,-0.098102495,0.07607644,-0.15681975,0.05911818,-0.06044213,-0.044596538,-0.099420145,0.2172967,0.22974248,0.16968364,0.09772202,0.1112192,0.16586526,0.21133986,-0.11052458,0.027182654,0.27716613,0.15306777,0.15816228,-0.108296365,-0.13349846,-0.22606361,0.16654746,-0.327792,-0.2441554,0.044171818,0.11962031,0.20899528,0.07906152,0.013594642,-0.09904769,0.09687039,"In this paper we show that the matrix model techniques developed by Dijkgraaf
and Vafa can be extended to compute quantum deformed moduli spaces of vacua in
four dimensional supersymmetric gauge theories. The examples studied give the
moduli space of a bulk D-brane probe in geometrically engineered theories, in
the presence of fractional branes at singularities."
207147,What is the significance of factorisation in QCD tests?;What are the implications of the observed excess of b-production in various experiments?;What is the role of event generators in QCD tests?;What are the next-to-leading order (NLO) calculations and why are they important?;What are the implications of the Delphi collaboration's analysis showing a preference for an absence of hadronisation corrections?,0.16001233,0.03941658,-0.02200428,-0.07206997,-0.12773073,-0.010078246,-0.07526605,-0.4662451,-0.25433493,-0.29313475,-0.1288589,0.06319132,-0.076122835,0.34849828,0.31685054,0.26554543,0.1673099,-0.24527675,0.1735368,-0.5813264,-0.20133966,-0.2203983,0.11058229,-0.65578943,-0.050949246,-0.013450965,0.22656466,-0.4997036,-0.10055418,-0.7781664,-0.3648941,0.24752873,-0.10084361,0.27659866,0.4918776,0.18946245,-0.31380373,-0.041777313,0.0584865,-0.39954036,0.14645766,-0.18852991,-0.050404966,-0.1351425,-0.07057859,0.033412606,0.29237586,-0.17261957,-0.11972302,0.13949227,0.13901235,-0.55147225,0.60122025,0.28650773,-0.21868885,-0.44602552,0.17719063,0.1360346,-0.34734735,0.015030652,-0.19215268,0.25459734,0.17968282,0.14359504,-0.4256325,-0.16692811,-0.028419405,0.49836132,0.35353157,-0.063299865,0.09731983,-0.39253375,-0.044795543,-0.08104436,-0.025540441,0.6620289,-0.45543054,-0.03245748,0.21683308,-0.27472052,0.25566953,0.0019162595,-0.2575993,0.036301702,-0.18516079,0.6881341,0.21975994,-0.1843297,-0.7971312,-0.07639933,0.22734797,0.36959326,-0.16996057,0.16361815,0.2951528,0.00924699,-0.34710994,-0.007891625,0.085347,0.0716118,0.07072881,-0.06509341,0.011574194,0.40323824,0.3776475,0.80488735,-0.46398285,-0.5412044,0.15797548,0.20363955,0.16657513,-0.17592244,-0.023819033,0.18917334,0.44112945,0.6259901,0.018064588,0.14750594,0.32074577,-0.44874433,-0.20228109,0.22144942,-0.35322496,0.20809461,0.16239478,0.18083578,-0.13656008,0.4469431,"We derive general formulae for the first order variation of the ADM mass,
angular momentum for linear perturbations of a stationary background in
Einstein-Maxwell axion-dilaton gravity being the low-energy limit of the
heterotic string theory. All these variations were expressed in terms of the
perturbed matter energy momentum tensor and the perturbed charge current
density. Combining these expressions we reached to the form of the {\it
physical version} of the first law of black hole dynamics for the stationary
black holes in the considered theory being the strong support for the cosmic
censorship."
103039,What is the significance of new physics effects in the B→Kℓ+ℓ−decay?;What are the potential implications of discovering a mismatch between the polarizations in the Standard Model and new physics?;How can the branching ratio of the B→Kℓ+ℓ−decay inform the search for new physics?,-0.096538424,0.07384768,-0.011769284,0.117183775,-0.048598137,-0.0760282,0.18198392,-0.04833295,-0.025653034,-0.04881525,0.11202564,0.17352396,0.008075779,0.06998609,-0.17211312,-0.020769611,0.15239367,0.038433403,-0.15099356,0.19530267,0.15018897,-0.1366429,-0.09102835,0.05320193,0.14297335,0.041340195,0.19744973,0.057264723,-0.0019546598,-0.099083826,0.145111,0.03415187,0.05330639,0.11941692,0.03309437,0.1601404,-0.038750723,0.11514088,-0.13404068,-0.14399439,0.018167436,0.2008512,0.13198064,0.19493924,0.13577549,-0.022793971,0.04448928,0.071104586,0.24408573,0.20996955,-0.06278006,0.28190032,0.17815338,-0.20895688,-0.03260525,-0.21423021,0.06472262,0.08330787,-0.028235283,-0.08984125,0.04419322,-0.24508035,-0.12504041,-0.069741525,-0.11019473,0.058911406,-0.12012105,0.06311889,-0.0016016103,-0.07523997,0.30087796,0.2007955,0.015539156,-0.038215205,0.018892288,0.080448195,-0.13797954,0.08189723,0.067990065,0.1373192,-0.1193952,0.17889902,0.018800523,-0.14090371,0.11548185,-0.25538316,-0.031234618,0.05739744,0.03889253,0.016797032,-0.1008503,0.11396123,-0.030552937,0.23023409,0.09815937,-0.100412905,0.21814886,-0.10466227,0.026876323,-0.018012267,0.03789427,-0.11343596,0.1930719,-0.003342472,0.07378604,-0.23976889,0.14610976,0.18270192,0.024807766,-0.08335557,-0.15145473,-0.08419072,0.06426976,-0.02438128,-0.10749051,-0.22238803,0.23815304,-0.015914466,-0.108941756,0.041542053,-0.014317591,-0.014952213,-0.14455616,-0.06501294,0.05619599,0.21692403,0.28540236,0.11700941,"We analyze zero energy solutions of the Dirac equation in the background of a
string-like configuration in an extension of the standard model which
accommodates the most general fermionic mass matrix for neutrinos. If either
the left- or the right-handed Majorana mass vanishes, neutrino and electron
zero modes are found to exist. If the harmonic mean of the neutrino Majorana
masses is large compared to the Dirac mass, we can prove that normalizable
neutrino zero modes cease to exist. This leads to an odd number of fermionic
zero modes -- namely, only the electron zero mode -- which we argue implies
that the bosonic background is in a topologically distinct sector from the
vacuum. This is confirmed by noting that the bosonic sector of the model
involves the breaking of a global U(1) symmetry and hence possesses topological
global U(1) strings."
